# Type Ia supernovae from the Pantheon+ / SH0ES compilation, one row per SN.
# Source: Scolnic et al. 2022 (ApJ 938, 113) and Brout et al. 2022 (ApJ 938, 110),
#   file Pantheon+SH0ES.dat from the Pantheon+ Data Release
#   (https://github.com/PantheonPlusSH0ES/DataRelease). Downloaded 2026-08-17.
#
# 1543 unique supernovae (the release lists 1,701 light curves of 1,550
#   distinct events; a handful of names collide across surveys and collapse here
#   to the fit with the smallest peak-magnitude error). 43 sit in hosts with a Cepheid distance.
#
# z_hd is the Hubble-diagram redshift (CMB-frame, with a peculiar-velocity
#   correction). peak_mb, stretch_x1 and salt_color are the SALT2 light-curve
#   parameters: peak B magnitude, stretch, and colour. mu_sh0es is the
#   stretch-and-colour-corrected distance modulus whose zero point is set by
#   the SH0ES Cepheid hosts — the second rung, standing on the first.
# cepheid_mu is the geometric Cepheid modulus of the host when there is one,
#   blank otherwise. is_calibrator is 1 for those hosts.
# mu_sh0es_err is the diagonal of the covariance, for plotting only; cosmology
#   fits must use the full matrix, which is not committed here.
name,z_hd,z_hd_err,peak_mb,peak_mb_err,stretch_x1,stretch_x1_err,salt_color,mu_sh0es,mu_sh0es_err,is_calibrator,cepheid_mu,ra_deg,dec_deg
510550,0.24122,0.00144,20.804,0.0369272,0.47987,0.16139,-0.080495,40.3291,0.130654,0,,243.275,55.6117
510578,0.37023,0.01007,21.7516,0.0458564,0.58467,0.30594,-0.128463,41.3794,0.188778,0,,241.233,53.9121
510597,0.46104,0.01007,22.3935,0.0531418,1.61547,0.56109,-0.095982,42.0162,0.230251,0,,185.821,47.8228
510638,0.2702,0.01006,21.1562,0.0389876,0.21729,0.1437,-0.088706,40.6363,0.197002,0,,243.469,56.0842
520016,0.45106,0.01007,22.3327,0.0384556,1.09102,0.56999,-0.086544,41.9281,0.213431,0,,185.338,46.9708
520019,0.26323,0.00145,21.3862,0.0540044,-0.491573,0.27464,-0.024479,40.6388,0.170092,0,,241.861,54.4578
520023,0.26818,0.00146,21.1911,0.0874937,-0.61215,0.47709,-0.040358,40.4623,0.232043,0,,245.239,55.1548
520041,0.54545,0.00163,22.9256,0.0628205,-0.068756,0.83983,-0.17768,42.5633,0.191404,0,,184.138,45.962
520062,0.30818,0.00148,21.7624,0.0455926,0.31474,0.28254,-0.050766,41.2018,0.139651,0,,244.451,54.6334
520071,0.41161,0.00154,22.4019,0.0511883,-0.200691,0.43189,-0.059074,41.8131,0.149106,0,,215.504,53.6193
520077,0.25019,0.01005,21.2979,0.0472997,-1.63203,0.38807,-0.119087,40.5965,0.224495,0,,244.663,55.6842
520188,0.2806,0.00146,21.0549,0.0327745,1.40212,0.27047,-0.080199,40.6663,0.153096,0,,215.524,52.5446
530037,0.26859,0.01006,20.9961,0.0672637,0.33674,0.28744,-0.11427,40.579,0.191142,0,,333.671,-1.0504
530112,0.31453,0.00148,21.8171,0.0444918,-0.639897,0.27267,-0.053234,41.1251,0.155711,0,,333.569,0.9209
530219,0.32848,0.01006,21.9145,0.14065,-0.97148,0.45815,-0.1361,41.351,0.278699,0,,351.529,-0.3194
530251,0.4114,0.00154,22.7025,0.0646448,0.024134,0.47787,0.065034,41.8335,0.242677,0,,334.634,1.1149
5350,0.17438,0.0011,20.1434,0.10134,-0.610994,0.32313,-0.083311,39.5053,0.183971,0,,307.219,-0.7792
5391,0.3003,0.00119,21.4825,0.0812748,0.31208,0.59078,-0.021944,40.8795,0.247188,0,,52.342,-1.0947
5395,0.11653,0.00106,19.2338,0.044739,1.18355,0.13593,-0.014134,38.6302,0.185742,0,,49.6409,0.1233
540163,0.32952,0.00149,22.082,0.0429304,-0.236791,0.35653,0.039627,41.2391,0.162498,0,,36.0723,-3.3093
550041,0.25859,0.01005,20.6708,0.0660023,0.79943,0.25127,-0.192329,40.4663,0.209281,0,,352.54,-0.8664
550059,0.3185,0.00149,22.2767,0.17247,-0.621684,0.5023,0.055375,41.3345,0.327925,0,,351.303,-1.0245
550096,0.22449,0.00143,20.5725,0.0998636,1.20528,0.52473,0.016198,39.9449,0.245775,0,,52.7766,-26.3979
550137,0.41939,0.00155,22.1839,0.0936407,0.5774,0.59892,0.043221,41.4604,0.22264,0,,334.754,0.0297
550154,0.21015,0.00142,20.6368,0.0376398,0.087898,0.29478,-0.099573,40.1479,0.148877,0,,36.3556,-3.5962
550202,0.42036,0.00155,22.0402,0.0886705,0.48719,0.62175,-0.221439,41.8343,0.344188,0,,351.8,-0.7829
550218,0.38744,0.00153,22.1766,0.0981733,-1.55286,0.49918,-0.114866,41.5567,0.273474,0,,332.927,0.9013
5533,0.21898,0.00102,20.9563,0.0581663,-0.502697,0.40223,0.006675,40.1292,0.218822,0,,328.67,0.4134
5549,0.12014,0.00093,19.4009,0.0321317,0.25819,0.09811,0.00707,38.5958,0.200195,0,,3.2505,0.2482
5550,0.15511,0.00096,19.6132,0.0291095,1.90274,0.19643,-0.0481,39.2076,0.167881,0,,3.5983,0.3331
560027,0.43891,0.00156,22.0907,0.056629,-0.520101,0.64681,-0.163924,41.6682,0.279961,0,,35.8506,-3.0839
560033,0.07895,0.01004,18.8016,0.0431323,-0.248002,0.14996,0.09678,37.5988,0.503338,0,,353.599,-0.6831
560054,0.47988,0.00159,22.4554,0.0806139,1.67949,0.78549,-0.013152,41.8956,0.237796,0,,353.296,-0.3364
560087,0.30652,0.00148,21.5483,0.0616733,-1.46628,0.44652,-0.130419,40.8959,0.201565,0,,352.676,-1.556
560121,0.36499,0.00152,22.2935,0.0580144,0.16653,0.61495,0.040013,41.4626,0.291566,0,,36.3388,-4.3953
560150,0.1997,0.00141,20.7435,0.0393727,-1.49121,0.45465,-0.048274,39.8965,0.17155,0,,333.961,1.2276
560152,0.24862,0.01005,20.9032,0.0509996,-0.109836,0.81356,-0.091189,40.3657,0.261564,0,,334.8,1.1602
5635,0.17852,0.00099,20.6759,0.0538159,0.067257,0.4076,-0.023431,39.9669,0.207864,0,,333.183,-0.0349
570022,0.30152,0.00148,21.4176,0.0422898,1.76431,0.64396,-0.104472,41.1086,0.206046,0,,351.124,-0.4843
570025,0.29855,0.01006,21.2553,0.10342,-0.223568,0.78076,-0.078852,40.6539,0.272883,0,,335.06,0.3776
570056,0.29008,0.00147,21.6108,0.10386,0.41943,0.50451,0.080877,40.7298,0.234493,0,,37.0067,-3.495
570062,0.12383,0.00137,19.3781,0.0382164,0.11582,0.24943,-0.080542,38.8242,0.150324,0,,353.102,0.2956
5717,0.25051,0.00116,21.0808,0.0460038,1.28131,0.43529,-0.043457,40.5692,0.188725,0,,17.896,-0.0059
5736,0.25407,0.00511,21.1552,0.0431745,-0.18853,0.3169,-0.00958,40.4546,0.167762,0,,22.8627,-0.6316
5751,0.1295,0.00094,19.8919,0.0324613,0.76202,0.14618,0.15562,38.833,0.250442,0,,11.6342,0.8382
580104,0.32223,0.00121,21.5566,0.0455249,-0.733564,0.25118,-0.056953,40.8628,0.158186,0,,36.1196,-4.9673
580235,0.33147,0.01006,21.8333,0.0568096,-0.330148,0.30908,0.002288,41.0301,0.218692,0,,150.235,2.5796
580270,0.29587,0.00147,21.5886,0.0540799,-0.00705,0.30407,-0.07123,40.9989,0.165779,0,,130.2,44.5906
580275,0.38248,0.00153,21.9555,0.0465067,-0.492266,0.93151,-0.083796,41.3726,0.265174,0,,54.1391,-28.6139
580276,0.33848,0.0015,21.6094,0.0467871,0.11671,0.5164,-0.091539,41.1131,0.200412,0,,53.5214,-28.8077
580300,0.24085,0.00144,21.0869,0.0583127,-0.589439,0.3164,-0.067211,40.4016,0.166736,0,,130.334,44.7877
580312,0.40293,0.00154,21.8709,0.0494548,-0.553118,1.12411,-0.214869,41.5478,0.290402,0,,35.2534,-4.8171
5844,0.30938,0.0012,21.3912,0.0920112,0.1473,0.88019,-0.138414,40.9757,0.270379,0,,327.786,-0.8429
590002,0.20128,0.01005,20.4767,0.0404601,-0.964653,0.27826,-0.111863,39.8575,0.216953,0,,149.545,0.8783
590005,0.17124,0.01005,20.2726,0.0376767,0.4429,0.24248,-0.004281,39.5424,0.275502,0,,151.018,1.2155
590031,0.37852,0.00152,21.9688,0.0848285,-0.722859,0.60977,-0.118133,41.4271,0.182401,0,,149.073,2.0023
590194,0.09039,0.00091,18.7522,0.0409527,0.27044,0.20513,0.01867,37.9202,0.21704,0,,130.237,44.5243
5957,0.27935,0.00107,21.1938,0.0481833,-0.167927,0.44075,-0.121032,40.7037,0.164335,0,,34.7606,-0.2728
5966,0.30834,0.00109,21.5731,0.078202,0.49123,0.88818,0.001648,40.9533,0.254065,0,,16.1904,0.5139
5994,0.18809,0.0051,20.2593,0.0563696,0.7476,0.26631,-0.062355,39.7451,0.191467,0,,312.603,-0.1679
6057,0.06654,0.00089,18.4415,0.0662818,-0.423267,0.10888,0.11238,37.1627,0.296189,0,,52.5536,-0.9746
6100,0.31623,0.00121,21.8767,0.0883812,2.09309,1.17879,0.051906,41.1979,0.274091,0,,333.483,1.0865
6108,0.25813,0.00116,21.295,0.054719,0.45804,0.65144,0.038094,40.528,0.231214,0,,1.8066,0.349
6137,0.29893,0.00119,21.3123,0.0755823,0.46651,0.77581,-0.139126,40.9195,0.25505,0,,307.936,0.2448
6196,0.2799,0.00107,21.3188,0.0565748,-1.44873,0.5926,-0.011011,40.5056,0.19932,0,,337.631,-0.5027
6249,0.29365,0.00108,21.5348,0.0514823,0.60496,0.70178,0.032189,40.857,0.204834,0,,3.2656,-0.6201
6304,0.18995,0.00099,20.6957,0.0353504,-0.477836,0.39137,0.069976,39.7286,0.224725,0,,26.4976,1.196
6315,0.26583,0.00117,20.6973,0.0505388,-0.098044,0.37082,-0.190793,40.3244,0.206109,0,,310.483,1.092
6406,0.12393,0.00094,19.3822,0.0452577,0.12939,0.13322,-0.000358,38.6504,0.145797,0,,46.0886,-1.063
6422,0.18515,0.00099,20.0232,0.0333782,0.81936,0.21517,-0.110554,39.6347,0.160441,0,,349.139,-0.6632
6649,0.3152,0.00512,21.3382,0.0471439,0.75536,0.62337,-0.088755,40.8837,0.219964,0,,34.2759,0.5348
6699,0.30922,0.0012,21.554,0.0595206,-0.64651,0.88804,-0.131867,41.046,0.250639,0,,322.815,-1.057
6780,0.20279,0.001,20.7416,0.0721656,-1.74956,0.38835,-0.027936,39.8373,0.184965,0,,328.069,0.2671
6924,0.32871,0.00512,21.3887,0.0484519,0.96541,0.79343,-0.071776,40.9276,0.222195,0,,358.969,0.877
6933,0.21398,0.0051,20.5739,0.0362115,0.084513,0.23882,-0.022316,39.8874,0.197488,0,,11.3517,1.0756
6936,0.17901,0.00098,20.3225,0.039509,0.045589,0.31239,-0.019462,39.641,0.157339,0,,323.234,-0.6998
7143,0.30365,0.00109,21.8109,0.0526243,-0.460854,0.6491,0.016252,41.0778,0.197526,0,,345.262,-0.2074
7147,0.10908,0.00092,19.2253,0.0349588,-1.94961,0.15735,-0.093395,38.4016,0.133183,0,,350.018,-0.0554
7243,0.20334,0.001,20.5691,0.0652561,0.74462,0.39134,-0.016092,39.9335,0.216127,0,,328.079,0.4719
744,0.1271,0.00094,19.5745,0.0572095,1.39569,0.31642,0.073211,38.6849,0.280884,0,,329.198,0.3175
7473,0.21692,0.0051,20.6305,0.0368881,-0.148294,0.28692,-0.099965,40.0932,0.185301,0,,4.3264,-0.2573
7475,0.32276,0.00512,21.2785,0.0435401,0.68821,0.59901,-0.170281,40.9316,0.211904,0,,4.7535,-0.2815
7512,0.22066,0.0051,20.8819,0.0619624,0.5115,0.37729,-0.001003,40.1876,0.225274,0,,52.0903,-0.3261
762,0.19025,0.00099,20.3789,0.0389777,1.13375,0.27274,-0.038428,39.8807,0.15799,0,,15.5353,-0.879
7779,0.37991,0.00125,21.6827,0.0569817,0.32675,0.91593,-0.147113,41.2959,0.219919,0,,310.08,-0.0072
7847,0.21174,0.00101,20.9537,0.0420665,0.15361,0.39907,0.12339,39.9676,0.230498,0,,32.4599,-0.0618
7876,0.0752,0.0009,18.1515,0.030609,0.46915,0.093387,-0.02499,37.4763,0.179761,0,,19.1825,0.7946
8046,0.25772,0.00105,21.3658,0.0521221,0.26195,0.49235,0.042488,40.6088,0.22531,0,,39.1168,0.5113
8213,0.18484,0.00099,20.8596,0.0485816,-0.647946,0.34005,0.16146,39.6548,0.27682,0,,357.521,-0.9214
8495,0.21365,0.00101,20.5844,0.0637953,0.76464,0.47104,-0.020313,40.0084,0.19033,0,,335.261,-0.7482
8719,0.1165,0.00093,19.1687,0.0333505,0.017727,0.16355,-0.062751,38.5408,0.159897,0,,7.7215,-0.7188
8921,0.14423,0.00095,19.7166,0.0490775,0.73414,0.26961,-8e-06,39.016,0.24096,0,,325.002,-0.0079
9032,0.2526,0.00116,21.1118,0.0732055,0.87784,0.62191,0.023193,40.4066,0.259149,0,,337.885,-0.4936
9457,0.25683,0.00105,21.2049,0.0818276,-0.334178,0.60312,-0.016896,40.5023,0.251739,0,,335.814,0.253
9467,0.21897,0.00102,20.8326,0.0670095,-1.38838,0.38099,-0.137949,40.1925,0.240729,0,,328.951,1.1808
ASASSN-14fa,0.02316,0.00087,15.7401,0.0458916,-1.93908,0.26272,-0.090364,34.883,0.27497,0,,43.0961,-31.8217
ASASSN-15bc,0.03753,0.00087,16.8648,0.0426935,0.56778,0.15933,0.056405,35.949,0.262609,0,,61.561,-8.8856
ASASSN-15fa,0.02741,0.00086,16.3063,0.0425571,0.83709,0.22502,0.053892,35.5236,0.225337,0,,257.442,62.9743
ASASSN-15fs,0.02917,0.00086,16.0172,0.0620571,-0.021703,0.13116,0.006798,35.2391,0.185823,0,,284.67,43.4689
ASASSN-15hg,0.03143,0.00086,16.6256,0.0503451,-1.28742,0.13594,0.011862,35.6461,0.196214,0,,148.452,9.1939
ASASSN-15il,0.02295,0.00087,15.1833,0.10222,1.24762,0.12464,-0.11218,34.8584,0.20127,0,,239.284,-12.6733
ASASSN-15jl,0.03512,0.00086,16.4189,0.0361909,0.22915,0.15282,-0.085933,35.8816,0.169326,0,,230.671,50.9766
ASASSN-15jt,0.0239,0.00085,16.753,0.0441825,-2.32675,0.14299,0.21149,34.889,0.403697,0,,197.038,27.8264
ASASSN-15kx,0.0172,0.00085,15.361,0.09954,-1.45347,0.14555,-0.09556,34.6084,0.219814,0,,334.049,37.4738
ASASSN-15la,0.02902,0.00086,16.109,0.0397499,-1.01539,0.22257,0.053166,35.0558,0.218663,0,,213.213,35.7112
ASASSN-15lg,0.02044,0.00085,15.425,0.0549926,-1.2315,0.1417,-0.082581,34.6552,0.214591,0,,198.887,3.5007
ASASSN-15lu,0.03635,0.00086,16.775,0.0407261,-0.590345,0.23379,-0.041141,36.0035,0.185251,0,,200.304,40.2657
ASASSN-15mf,0.02695,0.00086,15.9904,0.0442641,-1.14563,0.16636,-0.023271,35.1184,0.181369,0,,213.595,2.9755
ASASSN-15mg,0.04408,0.00087,17.233,0.0435214,-1.55653,0.1597,-0.044881,36.3298,0.181208,0,,233.094,41.8504
ASASSN-15mi,0.03585,0.00086,16.2652,0.0375196,0.49532,0.1448,-0.007576,35.5515,0.204326,0,,210.815,41.6041
ASASSN-15np,0.03884,0.00087,17.0748,0.0470874,-1.06429,0.23568,0.05253,36.026,0.219507,0,,226.511,7.5615
ASASSN-15nq,0.03023,0.00086,16.1114,0.0454819,-0.336729,0.13348,-0.090459,35.5185,0.166012,0,,259.33,33.4621
ASASSN-15nr,0.02344,0.00087,15.5816,0.0829089,1.20679,0.19025,0.028589,34.8331,0.263771,0,,261.674,13.9098
ASASSN-15od,0.01698,0.00085,15.0484,0.0423478,-1.11648,0.12954,-0.101117,34.3409,0.228387,0,,35.8049,-4.5172
ASASSN-15oh,0.01587,0.00085,15.4733,0.0973778,-1.58413,0.17332,0.027876,34.3916,0.270341,0,,337.675,39.2932
ASASSN-15pm,0.04837,0.00089,16.9899,0.0417811,-0.070478,0.17495,-0.058198,36.3735,0.154741,0,,24.6504,-4.6798
ASASSN-15pn,0.03909,0.00087,16.9519,0.0653446,0.38124,0.18136,0.001447,36.1962,0.220822,0,,60.8598,-5.492
ASASSN-15pr,0.03264,0.00087,16.6543,0.0661809,-0.669639,0.2244,-0.055939,35.9082,0.198168,0,,346.664,-12.5728
ASASSN-15sf,0.02432,0.00131,15.7165,0.0413885,0.87267,0.13555,-0.069691,35.2317,0.235205,0,,2.865,-6.4273
ASASSN-15so,0.00857,0.00084,13.4883,0.0382032,-0.714413,0.078954,-0.055198,32.7527,0.26758,1,32.8026,168.546,48.3187
ASASSN-15ss,0.03599,0.00087,16.3442,0.13425,0.79388,0.23176,-0.120564,35.9909,0.187185,0,,93.1391,-14.2575
ASASSN-15tg,0.03529,0.00086,16.2518,0.040328,1.54158,0.2321,-0.052529,35.861,0.1686,0,,5.171,25.229
ASASSN-15ti,0.01692,0.00085,15.4053,0.0921956,-1.47904,0.10914,-0.042266,34.4894,0.310314,0,,46.2858,37.9
ASASSN-15tz,0.02365,0.00085,16.2645,0.10167,-1.51814,0.1542,0.11405,34.9543,0.274039,0,,40.287,43.6802
ASASSN-15uu,0.02632,0.00086,16.2928,0.0562213,0.96417,0.18413,0.16344,35.0223,0.372346,0,,25.9859,17.0626
ASASSN-15uv,0.02153,0.00085,16.3538,0.0430154,0.26468,0.12635,0.27395,34.6114,0.393324,0,,126.784,27.8116
ASASSN-15uw,0.03076,0.00087,16.5948,0.0396924,-0.702146,0.13127,0.045816,35.6084,0.212671,0,,38.893,-6.0629
ASASSN-16ad,0.01529,0.00085,14.9033,0.045574,0.10511,0.073274,0.013618,34.0334,0.344305,0,,24.8836,33.8268
ASASSN-16aj,0.02953,0.00086,16.4313,0.0496699,-1.76764,0.15936,-0.020436,35.4654,0.177866,0,,65.4509,-15.7554
ASASSN-16av,0.02773,0.00086,16.438,0.0463055,0.78114,0.21354,0.16057,35.3467,0.289875,0,,177.868,22.0261
ASASSN-16ay,0.02938,0.00086,16.7839,0.0586329,0.97889,0.17432,0.20461,35.6222,0.299966,0,,108.059,7.2395
ASASSN-16bc,0.03298,0.00087,15.9166,0.0472603,0.5932,0.12076,-0.159366,35.6164,0.168015,0,,181.357,-21.4004
ASASSN-16bn,0.02241,0.00086,15.3837,0.10185,1.46775,0.34863,-0.088084,35.0392,0.214526,0,,47.6437,4.2697
ASASSN-16bq,0.02534,0.00086,16.0681,0.0451419,-1.67717,0.070301,-0.052867,35.1882,0.176701,0,,212.86,1.286
ASASSN-16br,0.02956,0.00087,16.032,0.0961228,0.82071,0.10738,-0.056094,35.5064,0.190895,0,,236.376,-13.1528
ASASSN-16cs,0.01905,0.00085,15.3381,0.0833459,0.28962,0.11906,0.033984,34.4286,0.281407,0,,102.653,31.1124
ASASSN-16ct,0.04306,0.00087,16.8323,0.0476425,1.47021,0.19608,-0.001683,36.2457,0.207056,0,,228.476,4.7573
ASASSN-16db,0.0373,0.00086,16.8165,0.0433864,-1.00742,0.15357,0.016022,35.8698,0.18969,0,,167.357,29.5732
ASASSN-16dn,0.01411,0.00085,14.3115,0.0416428,0.47579,0.075765,-0.093154,33.8206,0.250873,0,,162.206,-20.2639
ASASSN-16dw,0.03437,0.00088,16.7191,0.0487269,-0.229019,0.14442,0.054822,35.7837,0.217075,0,,202.503,-27.9739
ASASSN-16em,0.0239,0.00086,15.9178,0.0849831,0.43976,0.13077,0.044848,34.994,0.277383,0,,203.057,84.6783
ASASSN-16es,0.03047,0.00086,16.3461,0.0477096,0.86084,0.38864,0.040146,35.5345,0.258248,0,,177.727,2.3069
ASASSN-16fo,0.03036,0.00088,15.8449,0.0415527,0.62311,0.17769,-0.127449,35.4803,0.173804,0,,203.149,-5.2725
ASASSN-16fs,0.02944,0.00086,16.1675,0.0483575,-1.34003,0.13534,-0.026148,35.2761,0.180915,0,,221.777,11.5949
ASASSN-16hc,0.05151,0.00088,16.9633,0.0377,1.2185,0.27674,-0.078777,36.5862,0.156832,0,,209.768,33.139
ASASSN-16hh,0.02978,0.00086,15.9408,0.0842387,0.84206,0.40743,-0.087344,35.5015,0.190369,0,,31.1559,21.5861
ASASSN-16hr,0.03083,0.00086,16.3179,0.0799116,1.05225,0.19827,0.054686,35.4648,0.278746,0,,336.382,38.9844
ASASSN-16hz,0.02466,0.00087,15.9978,0.0471584,-0.271228,0.12153,0.09128,34.8112,0.317595,0,,348.94,-1.3396
ASASSN-16ip,0.01678,0.00085,15.0537,0.0393195,-0.877386,0.10684,-0.020215,34.1679,0.246475,0,,36.8407,-23.9287
ASASSN-16jf,0.01096,0.00084,14.6019,0.0491948,-1.97973,0.15325,-0.031719,33.5709,0.314858,0,,339.247,-25.232
ASASSN-16la,0.01424,0.00085,14.2599,0.11928,0.83157,0.13455,-0.102335,33.8444,0.265489,0,,37.3226,18.0879
ASASSN-16lc,0.02096,0.00086,15.2276,0.0447893,1.19177,0.229,-0.033095,34.6956,0.216494,0,,292.252,-51.971
ASASSN-16lg,0.02116,0.00086,15.2332,0.0605927,-1.33321,0.17568,-0.041446,34.375,0.203089,0,,267.051,17.6256
ASASSN-16oz,0.03192,0.00218,15.9323,0.0501589,1.49117,0.18574,-0.039578,35.4592,0.276064,0,,135.056,-13.634
ASASSN-17aj,0.02255,0.00086,15.5584,0.0442677,0.1408,0.13185,0.00592,34.7306,0.243141,0,,173.294,-10.2218
ASASSN-17at,0.02713,0.00086,16.1718,0.0407156,-1.46792,0.27096,-0.02295,35.2513,0.18676,0,,174.64,25.3971
ASASSN-17bs,0.02056,0.00085,15.6594,0.0635451,-1.01194,0.15497,0.063357,34.5647,0.249505,0,,268.026,21.566
ASASSN-17co,0.01826,0.00086,15.3487,0.0725288,-0.582812,0.15128,0.10393,34.2005,0.280568,0,,272.336,18.2983
ASASSN-17eb,0.05044,0.00088,17.5333,0.0549308,-1.50448,0.18454,0.044908,36.4621,0.201896,0,,234.642,13.3478
ASASSN-18da,0.0217,0.00086,15.0666,0.0361032,1.18661,0.13672,-0.134271,34.7709,0.195863,0,,52.3194,-23.9786
ASASSN-18iu,0.02207,0.00086,15.3055,0.0357551,0.56141,0.073508,-0.11455,34.8847,0.186029,0,,269.418,50.0386
AT2016aj,0.06725,0.00089,18.1501,0.0528724,-1.03989,0.35339,0.013964,37.2344,0.203006,0,,70.6025,-21.7244
AT2016bln,0.02429,0.00085,15.6529,0.0409001,1.12918,0.12003,-0.005445,35.0771,0.195416,0,,203.689,13.8539
AT2016cor,0.05066,0.00088,18.1221,0.0433095,-0.547169,0.28855,0.13877,36.8523,0.302557,0,,236.13,16.3035
AT2016cvv,0.04438,0.00096,17.2196,0.0741287,1.47222,0.33066,0.054703,36.5469,0.231201,0,,290.12,54.2087
AT2016cvw,0.03787,0.00087,17.0781,0.0664722,-1.83186,0.18447,0.020595,36.0063,0.206656,0,,341.553,10.5588
AT2016cyt,0.03059,0.00086,16.1442,0.05908,-1.7723,0.08762,-0.09905,35.3586,0.164518,0,,317.399,15.1255
AT2016eoa,0.02106,0.00085,15.6896,0.0581236,-1.57505,0.16289,0.007093,34.6693,0.230687,0,,5.3461,22.4354
AT2016ews,0.04631,0.00087,16.7729,0.0482526,1.0445,0.22071,-0.15924,36.5394,0.159223,0,,225.652,23.3528
AT2016fbk,0.03576,0.00086,17.1389,0.0476671,-0.008242,0.13757,0.086894,36.1545,0.230318,0,,26.0272,34.3827
AT2016gmg,0.04865,0.00088,17.5328,0.0895428,-1.82133,0.27784,-0.048298,36.641,0.181462,0,,320.924,33.1147
AT2016gsu,0.07575,0.0009,18.3234,0.0527962,-1.91024,0.56839,-0.113501,37.5461,0.217171,0,,17.1024,21.1516
AT2016hns,0.0374,0.00087,16.6564,0.0545461,-1.00508,0.17591,-0.096867,35.9789,0.163683,0,,324.921,24.4065
AT2016htm,0.04289,0.00088,16.8576,0.0374754,-0.466558,0.20121,-0.07832,36.2018,0.162522,0,,38.0109,-26.6659
AT2016htn,0.05222,0.00089,17.7995,0.0439154,-0.150879,0.35045,0.077106,36.8411,0.218249,0,,32.8711,-16.5102
AT2017cfb,0.02266,0.00085,15.3027,0.0410039,0.9422,0.1487,-0.076928,34.8438,0.220547,0,,208.528,9.4128
AT2017cfc,0.02512,0.00087,15.912,0.0440503,-0.915129,0.095605,-0.006368,35.0276,0.190198,0,,208.163,-2.0022
AT2017cfd,0.01304,0.00086,14.5702,0.040821,-0.52942,0.093523,0.050626,33.5752,0.292564,0,,130.204,73.4875
AT2017lm,0.03031,0.00086,16.1577,0.0537933,1.07786,0.31691,-0.016333,35.5542,0.216273,0,,45.3849,-15.016
AT2017ns,0.02849,0.00094,16.8426,0.0752493,-0.966399,0.26699,0.2265,35.1963,0.366604,0,,42.2932,14.6008
AT2017oz,0.05614,0.00088,17.5379,0.040845,-0.067616,0.32015,-0.021953,36.8109,0.193162,0,,211.673,30.3188
AT2017po,0.03255,0.00086,16.1447,0.0462986,0.21503,0.2454,-0.0745,35.576,0.196814,0,,240.965,39.9901
AT2017wb,0.03117,0.00086,16.3747,0.0400489,1.3617,0.16081,0.065589,35.5304,0.283582,0,,165.331,70.6649
AT2017yk,0.04691,0.00089,17.9803,0.0524477,-0.599325,0.5657,0.15152,36.7582,0.280677,0,,146.133,-12.3082
AT2017zd,0.02969,0.00087,15.8994,0.0606162,0.19005,0.12127,-0.056015,35.2781,0.194122,0,,203.176,-21.8011
ATLAS16agv,0.04819,0.00089,16.8529,0.0396472,1.32221,0.2059,-0.094154,36.4976,0.165873,0,,250.29,50.9724
ATLAS16bwu,0.07091,0.00089,18.238,0.0450749,0.10725,0.29441,0.042792,37.3712,0.228257,0,,18.5927,-13.1531
ATLAS16cpu,0.01865,0.00085,15.5869,0.0430103,-0.957574,0.16126,0.037895,34.5716,0.239989,0,,227.956,46.251
ATLAS16cxr,0.01542,0.00131,15.3569,0.0808418,-0.04908,0.092512,0.04603,34.3426,0.372888,0,,272.027,25.4088
ATLAS16dpb,0.02215,0.00085,16.4648,0.10901,-2.54831,0.2206,0.098219,35.0481,0.288632,0,,44.3919,5.9782
ATLAS16dqf,0.02034,0.00087,15.731,0.0877374,0.80402,0.20183,0.12111,34.5749,0.375822,0,,317.283,-18.1039
ATLAS17ajn,0.02978,0.00086,16.2993,0.0788918,-2.02735,0.12978,-0.115244,35.5116,0.190788,0,,176.111,-28.4574
ATLAS17ajs,0.03451,0.00086,17.0898,0.0468874,1.82151,0.3865,0.17557,35.9757,0.358083,0,,171.977,27.3458
ATLAS17axb,0.03143,0.00087,16.1111,0.0717496,-0.127194,0.14813,-0.102111,35.5602,0.185563,0,,205.847,-19.9437
ATLAS17bas,0.02357,0.00085,15.3776,0.0398948,0.80072,0.12208,0.027298,34.5715,0.261746,0,,166.898,22.8514
Aphrodite,1.29911,0.00535,25.4394,0.0408062,0.62301,0.34804,-0.056718,44.8641,0.275291,0,,53.1563,-27.7796
Borg,1.34101,0.00537,25.546,0.0497914,0.88483,0.78177,0.034526,44.7541,0.306395,0,,189.288,62.1914
CSS160129,0.06844,0.00134,17.5247,0.0527968,0.68966,0.19472,-0.166092,37.2381,0.191221,0,,115.123,10.9333
CSS160428,0.03148,0.00087,16.1861,0.0364702,0.8256,0.14949,-0.057822,35.7017,0.164289,0,,200.78,52.6491
Eagle,1.01988,0.00176,24.6613,0.0312342,0.17306,0.28383,-0.157238,44.2757,0.225903,0,,189.337,62.2282
Elvis,0.83981,0.00523,24.0678,0.0236994,-0.230878,0.30216,-0.043251,43.36,0.211845,0,,189.451,62.2265
Ferguson,1.02088,0.00528,24.6023,0.15908,0.2346,1.36552,-0.046352,43.9706,0.47547,0,,189.105,62.2566
Gabi,1.12092,0.0053,24.8602,0.0319137,0.5904,0.30512,-0.125109,44.4405,0.22363,0,,189.058,62.2021
Gaia16acv,0.07859,0.0009,18.1412,0.039335,0.56816,0.28287,-0.158189,37.8315,0.146078,0,,179.957,54.8022
